"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-08-15 00:49:46"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.85717579","40.89013794","Bronx","10466","749","EAST 229 STREET","0","8429636","212","05/31/2022","12","13133259","14432639","Completed","2022-06-28 00:00:00"
" -73.81089151","40.77786302","Queens","11357","151-41","WILLETS POINT BOULEVARD","0","4995347","407","05/31/2022","19","13133260","14373476","Completed","2022-05-09 00:00:00"
" -73.85633281","40.88985687","Bronx","10466","4101","BARNES AVENUE","0","3949130","212","05/31/2022","12","13133261","14485781","Completed","2022-06-28 00:00:00"
" -73.85640543","40.88988908","Bronx","10466","4101","BARNES AVENUE","0","8442352","212","05/31/2022","12","13133262","14485782","Completed","2022-06-28 00:00:00"
" -73.85677712","40.88989964","Bronx","10466","760","EAST 229 STREET","0","8442777","212","05/31/2022","12","13133263","14485783","Completed","2022-06-28 00:00:00"
" -73.85689999","40.88994012","Bronx","10466","758","EAST 229 STREET","0","8442353","212","05/31/2022","12","13133635","14485784","Completed","2022-06-28 00:00:00"
" -73.85491880","40.88941396","Bronx","10466","829","EAST 229 STREET","0","8442354","212","05/31/2022","12","13133264","14485785","Completed","2022-06-28 00:00:00"
" -73.85623059","40.88982487","Bronx","10466","4101","BARNES AVENUE","0","1279482","212","05/31/2022","12","13133265","14486086","Completed","2022-06-28 00:00:00"
" -73.85475927","40.88936759","Bronx","10466","833","EAST 229 STREET","0","8442355","212","05/31/2022","12","13133266","14486087","Completed","2022-06-28 00:00:00"
" -73.85444359","40.88925394","Bronx","10466","843","EAST 229 STREET","0","2462719","212","05/31/2022","12","13133267","14538816","Completed","2022-06-28 00:00:00"
" -73.85471902","40.88924437","Bronx","10466","836","EAST 229 STREET","0","8461857","212","05/31/2022","12","13133268","14538817","Completed","2022-06-28 00:00:00"
" -73.85419294","40.88918217","Bronx","10466","847","EAST 229 STREET","0","8461854","212","05/31/2022","12","13133269","14539260","Completed","2022-06-28 00:00:00"
" -73.70892468","40.74321895","Queens","11004","81-04","262 STREET","0","4302751","413","05/31/2022","23","13133270","16743002","Completed","2022-04-21 00:00:00"
" -73.85408795","40.88914693","Bronx","10466","849","EAST 229 STREET","0","8461441","212","05/31/2022","12","13133271","14539262","Completed","2022-06-28 00:00:00"
" -73.85373496","40.88902745","Bronx","10466","859","EAST 229 STREET","0","2462720","212","05/31/2022","12","13133636","14539263","Completed","2022-06-28 00:00:00"
" -73.85434188","40.88923062","Bronx","10466","843","EAST 229 STREET","0","8461853","212","05/31/2022","12","13133272","14539690","Completed","2022-06-28 00:00:00"
" -73.85672750","40.88857236","Bronx","10466","4029","BARNES AVENUE","0","2445810","212","05/31/2022","12","13133273","14571690","Completed","2022-06-28 00:00:00"
" -73.86762286","40.84697434","Bronx","10462","678","RHINELANDER AVENUE","0","8559026","211","05/31/2022","15","13133274","14839311","Completed","2022-06-06 00:00:00"
" -73.86882499","40.89805362","Bronx","10470","250","EAST 236 STREET","0","8916017","212","05/31/2022","11","13133275","15867145","Completed","2022-06-28 00:00:00"
" -73.87033088","40.89859957","Bronx","10470","210","EAST 237 STREET","0","8915598","212","05/31/2022","11","13133276","15868037","Completed","2022-06-28 00:00:00"
" -73.84058963","40.87156054","Bronx","10469","3045","TIEMANN AVENUE","0","9400661","212","05/31/2022","12","13133277","17044661","Completed","2022-06-06 00:00:00"
" -73.85435823","40.88638767","Bronx","10466","3986","BRONXWOOD AVENUE","0","9437066","212","05/31/2022","12","13133278","17160654","Completed","2022-06-28 00:00:00"
" -73.85443430","40.90057424","Bronx","10470","654","RICHARDSON AVENUE","0","2465840","212","05/31/2022","11","13133279","17166944","Completed","2022-06-28 00:00:00"
" -73.87071963","40.89668677","Bronx","10470","143","EAST 233 STREET","0","5803374","212","05/31/2022","11","13133286","15866418","Completed","2022-06-28 00:00:00"
" -73.89096118","40.82752042","Bronx","10459","1151","HOE AVENUE","0","7939616","203","05/31/2022","17","13134152","13230440","Completed","2022-06-07 00:00:00"
" -73.91714412","40.81260036","Bronx","10454","473","EAST 145 STREET","0","8255047","201","05/31/2022","8","13134153","13989948","Completed","2022-05-23 00:00:00"
" -73.90625790","40.85079936","Bronx","10453","163","EAST 178 STREET","0","5724516","205","05/31/2022","14","13134154","13396109","Completed","2022-06-06 00:00:00"
" -73.90358290","40.85481688","Bronx","10453","110","EAST 181 STREET","0","432549","205","05/31/2022","14","13134156","13213090","Completed","2022-06-10 00:00:00"
" -73.90563981","40.90428509","Bronx","10471","5601","RIVERDALE AVENUE","0","4235989","208","05/31/2022","11","13134160","14087054","Completed","2022-06-30 00:00:00"
" -73.91791344","40.82548822","Bronx","10451","281","EAST 161 STREET","0","2461391","204","05/31/2022","17","13134161","13235154","Completed","2022-07-01 00:00:00"
" -73.91236179","40.88833517","Bronx","10463","3720","INDEPENDENCE AVENUE","0","716072","208","05/31/2022","11","13134164","13343939","Completed","2022-06-24 00:00:00"
" -73.91243986","40.83447812","Bronx","10456","1265","COLLEGE AVENUE","0","706132","204","05/31/2022","16","13134166","15235077","Completed","2022-05-26 00:00:00"
" -73.94795890","40.80045953","Manhattan","10026","20","WEST 115 STREET","0","2320678","110","05/31/2022","9","0","18573053","Not Completed",""
" -73.94778833","40.80038764","Manhattan","10026","1","WEST 115 STREET","0","2320680","110","05/31/2022","9","2123929","18573067","Not Completed",""
" -73.94744279","40.80024199","Manhattan","10026","1","WEST 115 STREET","0","2320684","110","05/31/2022","9","0","18573058","Not Completed",""
" -73.95368388","40.80276510","Manhattan","10026","215","WEST 114 STREET","0","2346684","110","05/31/2022","9","2149933","18029576","Not Completed",""
" -73.95025277","40.80215797","Manhattan","10026","102","WEST 116 STREET","0","6304759","110","05/31/2022","9","0","18573064","Not Completed",""
" -73.94879957","40.80081542","Manhattan","10026","33","WEST 115 STREET ","0","9897388","110","05/31/2022","9","0","18573055","Not Completed",""
" -73.95270831","40.80219566","Manhattan","10026","109","ST NICHOLAS AV","0","9897389","110","05/31/2022","9","0","18573065","Not Completed",""
" -73.94940030","40.80180621","Manhattan","10026","80","WEST 116 STREET ","0","9897390","110","05/31/2022","9","0","18573066","Not Completed",""
" -73.94947884","40.80183814","Manhattan","10026","80","WEST 116 STREET ","0","9897391","110","05/31/2022","9","0","18573056","Not Completed",""
" -73.95468885","40.80330378","Manhattan","10026","233","WEST 115 STREET ","0","9897392","110","05/31/2022","9","0","18573059","Not Completed",""
" -73.95179187","40.80197401","Manhattan","10026","129","WEST 115 STREET ","0","9897393","110","05/31/2022","9","0","18573061","Not Completed",""
" -73.95149565","40.80196750","Manhattan","10026","125","WEST 115 STREET ","0","9897394","110","05/31/2022","9","0","18573054","Not Completed",""
" -73.95229453","40.80218399","Manhattan","10026","92","ST NICHOLAS AVENUE ","0","9897395","110","05/31/2022","9","0","18573057","Not Completed",""
" -73.94933112","40.80177676","Manhattan","10026","80","WEST 116 STREET ","0","9897396","110","05/31/2022","9","0","18573060","Not Completed",""
" -73.95167662","40.80192537","Manhattan","10026","129","WEST 115 STREET ","0","9897397","110","05/31/2022","9","0","18573062","Not Completed",""
" -73.95507544","40.80346987","Manhattan","10026","243","W 115 ST","0","9897398","110","05/31/2022","9","0","18573063","Not Completed",""
" -73.94763287","40.80209666","Manhattan","10026","41","WEST 117 STREET","0","1575732","110","05/31/2022","9","0","18575180","Not Completed",""
" -73.94751754","40.80206173","Manhattan","10026","41","WEST 117 STREET ","0","9897851","110","05/31/2022","9","0","18575179","Not Completed",""
" -73.94906913","40.80166750","Manhattan","10026","60","WEST 116 STREET ","0","9897852","110","05/31/2022","9","0","18575178","Not Completed",""
" -74.01878473","40.63914634","Brooklyn","11220","430","62 ST","0","9097266","307","05/31/2022","38","0","16284351","Completed","2022-05-19 00:00:00"
" -73.94705385","40.80174170","Manhattan","10026","26","WEST 117 STREET ","0","9907163","110","05/31/2022","9","0","18595739","Not Completed",""
" -73.94727508","40.80182843","Manhattan","10026","24","WES 117 STREET ","0","9907164","110","05/31/2022","9","0","18595741","Not Completed",""
" -73.95438329","40.80483797","Manhattan","10026","278","WEST 117 STREET ","0","9908454","110","05/31/2022","9","0","18599617","Not Completed",""
" -73.94626140","40.80222063","Manhattan","10026","22","WEST 118 STREET ","0","9908455","110","05/31/2022","9","0","18599621","Not Completed",""
" -73.95445401","40.80487090","Manhattan","10026","280","WEST 117 STREET ","0","9908456","110","05/31/2022","9","0","18599620","Not Completed",""
" -73.95411465","40.80566004","Manhattan","10026","2190","FREDERICK DOUGLAS BOULEVARD ","0","9908457","110","05/31/2022","9","0","18599619","Not Completed",""
" -73.94688896","40.80249260","Manhattan","10026","42","WEST 118 STREET ","0","9908458","110","05/31/2022","9","0","18599618","Not Completed",""
" -73.95260733","40.80433251","Manhattan","10026","146","SAINT NICHOLAS AVENUE ","0","9908459","110","05/31/2022","9","0","18599615","Not Completed",""
" -73.95261225","40.80443200","Manhattan","10026","146","SAINT NICHOLAS AVENUE ","0","9908460","110","05/31/2022","9","0","18599616","Not Completed",""
" -73.95939209","40.76418519","Manhattan","10065","348","EAST  66 STREET","0","2311549","108","05/31/2022","5","2114798","16451669","Not Completed",""
" -73.98437540","40.67800371","Brooklyn","11215","629","UNION STREET","0","9910087","306","05/31/2022","39","0","18595324","Not Completed",""
" -73.95566723","40.80042807","Manhattan","10026","211","WEST 111 STREET","0","9912616","110","05/31/2022","9","0","18615662","Not Completed",""
" -73.90934612","40.69401676","Brooklyn","11237","1312","HANCOCK STREET","0","388826","304","05/31/2022","37","13145234","14138012","Completed","2021-11-18 00:00:00"
" -73.99223716","40.66525316","Brooklyn","11215","575","4 AVENUE","0","4017939","307","05/31/2022","39","13145235","14255907","Completed","2021-12-03 00:00:00"
" -73.99255700","40.66622579","Brooklyn","11215","574","4 AVENUE","0","3657819","307","05/31/2022","39","13146038","14256299","Completed","2021-12-03 00:00:00"
" -73.98140260","40.65904376","Brooklyn","11215","247","PROSPECT PARK WEST","0","4937923","307","05/31/2022","39","13146041","14493148","Completed","2021-12-02 00:00:00"
" -73.98904802","40.66707851","Brooklyn","11215","256","13 STREET","0","3644371","306","05/31/2022","39","13145236","14539236","Completed","2021-12-03 00:00:00"
" -73.99008453","40.66514251","Brooklyn","11215","568","5 AVENUE","0","3926932","307","05/31/2022","39","13145237","14539255","Completed","2021-12-03 00:00:00"
" -73.91906579","40.65309863","Brooklyn","11236","537","EAST 91 ST","0","4962204","317","05/31/2022","42","13148605","16037590","Completed","2022-05-24 00:00:00"
" -73.99468146","40.64744545","Brooklyn","11232","3724","9 AVENUE","0","1608829","312","05/31/2022","38","13148606","16245623","Completed","2022-04-20 00:00:00"
" -73.98345030","40.63793412","Brooklyn","11218","1450","40 ST","0","4997836","312","05/31/2022","39","13148607","16321426","Completed","2022-05-24 00:00:00"
" -73.99690700","40.64618244","Brooklyn","11232","831","40 STREET","0","1208137","312","05/31/2022","38","13148608","16321428","Completed","2022-04-20 00:00:00"
" -73.98253535","40.67333043","Brooklyn","11215","353","2 STREET","0","3661186","306","05/31/2022","39","13148609","16373741","Completed","2022-05-24 00:00:00"
" -73.98507437","40.63252837","Brooklyn","11219","1558","47 STREET","0","2650943","312","05/31/2022","44","13149444","16409106","Completed","2022-04-26 00:00:00"
" -73.99196574","40.65961069","Brooklyn","11215","297","22 STREET","0","2657707","307","05/31/2022","38","13149857","16675826","Completed","2022-05-16 00:00:00"
" -73.96221088","40.65191255","Brooklyn","11226","1829","CATON AVENUE","0","1227495","314","05/31/2022","40","13148612","16689447","Completed","2022-05-25 00:00:00"
" -74.00431536","40.64962164","Brooklyn","11232","531","41 STREET","0","227912","307","05/31/2022","38","13148613","16783658","Completed","2022-05-13 00:00:00"
" -74.00937172","40.64914851","Brooklyn","11220","401","45 STREET","0","2241406","307","05/31/2022","38","13149445","16801782","Completed","2022-05-12 00:00:00"
" -73.86786397","40.82980164","Bronx","10472","1205","COMMONWEALTH AVENUE","0","2790104","209","05/31/2022","18","13156617","13689223","Completed","2022-06-23 00:00:00"
" -73.86784639","40.83038412","Bronx","10472","1218","COMMONWEALTH AVENUE","0","9579107","209","05/31/2022","18","13156937","17544119","Completed","2022-06-23 00:00:00"
" -73.86786453","40.83045233","Bronx","10472","1220","COMMONWEALTH AVENUE","0","9579111","209","05/31/2022","18","13156619","17544125","Completed","2022-06-23 00:00:00"
" -73.86788275","40.83052413","Bronx","10472","1222","COMMONWEALTH AVENUE","0","2790099","209","05/31/2022","18","13156620","17544123","Completed","2022-06-23 00:00:00"
" -73.86789548","40.83059947","Bronx","10472","1224","COMMONWEALTH AVENUE","0","9579108","209","05/31/2022","18","13156938","17544118","Completed","2022-06-24 00:00:00"
" -73.86792345","40.83073323","Bronx","10472","1228","COMMONWEALTH AVENUE","0","9579112","209","05/31/2022","18","13156621","17544117","Completed","2022-06-24 00:00:00"
" -73.86794222","40.83080603","Bronx","10472","1230","COMMONWEALTH AVENUE ","0","8667317","209","05/31/2022","18","13156939","15209571","Completed","2022-06-24 00:00:00"
" -73.86910834","40.83885140","Bronx","10460","1528","COMMONWEALTH AVENUE","0","1616712","209","05/31/2022","18","13156940","16347653","Completed","2022-06-24 00:00:00"
" -73.86772136","40.82986908","Bronx","10472","1765","GLEASON AVENUE","0","9579090","209","05/31/2022","18","13157386","17544100","Completed","2022-06-23 00:00:00"
" -73.84852112","40.83381773","Bronx","10462","1261","HAVEMEYER AVENUE","0","518914","209","05/31/2022","18","13156942","16373745","Completed","2022-06-22 00:00:00"
" -73.85296519","40.83012865","Bronx","10472","2114","HAVILAND AVENUE","0","2457542","209","05/31/2022","18","13156943","16359042","Completed","2022-06-22 00:00:00"
" -73.85210144","40.83024871","Bronx","10472","2144","HAVILAND AVENUE","0","9579092","209","05/31/2022","18","13156944","17544099","Completed","2022-06-22 00:00:00"
" -73.85189224","40.83027380","Bronx","10472","2148","HAVILAND AVENUE","0","2457547","209","05/31/2022","18","13156624","16359047","Completed","2022-06-22 00:00:00"
" -73.85355365","40.83015282","Bronx","10472","1128","OLMSTEAD AVENUE","0","9579091","209","05/31/2022","18","13156625","17544098","Completed","2022-07-14 00:00:00"
" -73.85331681","40.83018233","Bronx","10472","1128","OLMSTEAD AVENUE","0","2457519","209","05/31/2022","18","13156626","16359046","Completed","2022-07-14 00:00:00"
" -73.85343353","40.83016666","Bronx","10472","1128","OLMSTEAD AVENUE","0","2457520","209","05/31/2022","18","13156627","16359044","Completed","2022-07-14 00:00:00"
" -73.85416954","40.83069694","Bronx","10472","2070","POWELL AVENUE ","0","9122949","209","05/31/2022","18","13156628","16359043","Completed","2022-06-22 00:00:00"
" -73.85433480","40.83068141","Bronx","10472","2070","POWELL AVENUE","0","2782910","209","05/31/2022","18","13156629","16359041","Completed","2022-06-22 00:00:00"
" -73.85017628","40.83124232","Bronx","10462","2200","POWELL AVENUE","0","2457376","209","05/31/2022","18","13157819","16325554","Completed","2022-06-22 00:00:00"
" -73.85114886","40.81465027","Bronx","10473","408","SCREVIN AVENUE","0","9097900","209","05/31/2022","18","13156946","16290020","Completed","2022-06-23 00:00:00"
" -73.86821912","40.83926536","Bronx","10460","1542","ST LAWRENCE AVENUE","0","3647107","209","05/31/2022","18","13156630","16373729","Completed","2022-06-24 00:00:00"
